case_id,seed,model,mask_type,lesion_group,spacing_x_mm,spacing_y_mm,spacing_z_mm,voxel_volume_ml,subtype_correct_foreground_voxels,wrong_subtype_foreground_voxels,wrong_subtype_fraction_of_hard_binary_tp,dice,hd95_mm,hd95_defined,complete_miss,tp_voxels,fp_voxels,fn_voxels,fp_volume_ml,fn_volume_ml,precision,recall,pred_volume_ml,gt_volume_ml
case_117,3407,E2,soft_union_p0p5,small_lt1ml,0.4882810115814209,0.4882810115814209,2.531163215637207,0.0006034757480141479,155,0,0.0,0.30009680542110356,90.47425278466119,True,False,155,548,175,0.33070470991175305,0.10560825590247588,0.22048364153627312,0.4696969696969697,0.424243450853946,0.19914699684466883
case_121,3407,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.563000202178955,0.0013263213085086094,57245,4044,0.0659824764639658,0.804423152644704,8.867391978684502,True,False,61289,4891,24911,6.487037519915608,33.03999011625797,0.926095497129042,0.7110092807424594,87.77594419709978,114.32889679344213
case_121,3407,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.563000202178955,0.0013263213085086094,57245,4044,0.0659824764639658,0.8062808704652351,8.867391978684502,True,False,61541,4913,24659,6.516216588702798,32.7057571465138,0.9260691606223854,0.7139327146171693,88.13935623563113,114.32889679344213
case_121,3407,E2,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.563000202178955,0.0013263213085086094,55195,3689,0.06264859724203518,0.7938737815647203,7.353472026038294,True,False,58884,3262,27316,4.326460108355084,36.22979286322117,0.947510700608245,0.6831090487238979,82.42556403857604,114.32889679344213
case_121,3407,E2,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.563000202178955,0.0013263213085086094,55195,3689,0.06264859724203518,0.7965864615136313,7.258819086179627,True,False,59227,3275,26973,4.343702285365696,35.77486465440272,0.9476016767463441,0.6870881670533643,82.8977344244051,114.32889679344213
case_122,3407,E0,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,5170,64,0.01222774168895682,0.7250813881000208,11.870293531571544,True,False,5234,1419,2550,1.732514456512405,3.113398071956753,0.7867127611603788,0.6724049331963001,8.122916616756187,9.503800232200536
case_122,3407,E0,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,5170,64,0.01222774168895682,0.7278380432529538,11.87631657327912,True,False,5267,1422,2517,1.7361772777735307,3.0731070380843715,0.7874121692330692,0.6766443987667009,8.166870471889695,9.503800232200536
case_122,3407,E2,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,3580,1602,0.30914704747201854,0.7181263858093127,49.12216596359268,True,False,5182,1466,2602,1.7898986562700392,3.1768869738162633,0.779482551143201,0.6657245632065776,8.116811914654312,9.503800232200536
case_122,3407,E2,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,3580,1602,0.30914704747201854,0.7222107366825167,49.101591553270694,True,False,5240,1487,2544,1.8155384050979184,3.106072429434502,0.7789504979931619,0.6731757451181911,8.213266207863953,9.503800232200536
case_126,3407,E0,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.188999176025391,0.0012371526023494293,3097,403,0.11514285714285714,0.4458030824098841,44.457536255471474,True,False,3500,6264,2438,7.749523901116825,3.0161780445279085,0.35845964768537486,0.5894240485011788,12.079558009339827,7.346212152750911
case_126,3407,E0,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.188999176025391,0.0012371526023494293,3097,403,0.11514285714285714,0.44125571777680306,44.675392961639815,True,False,3521,6500,2417,8.04149191527129,2.9901978398785705,0.3513621395070352,0.5929605927921859,12.39750622814363,7.346212152750911
case_126,3407,E2,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.188999176025391,0.0012371526023494293,3347,251,0.06976097832128961,0.4660621761658031,54.54028796741896,True,False,3598,5904,2340,7.304148964271031,2.8949370894976645,0.37865712481582825,0.6059279218592118,11.755424027524278,7.346212152750911
case_126,3407,E2,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.188999176025391,0.0012371526023494293,3347,251,0.06976097832128961,0.46443298969072166,54.5158973006547,True,False,3604,5978,2334,7.395698256844888,2.887514173883568,0.37612189522020456,0.6069383630852139,11.854396235712231,7.346212152750911
case_129,3407,E0,hard_union,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,7424,721,0.08852056476365869,0.554949921646113,17.60523083722651,True,False,8145,9844,3220,12.748592766001817,4.170100437477229,0.45277669687030964,0.7166739991201055,23.296874773222946,14.718382444698358
case_129,3407,E0,soft_union_p0p5,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,7424,721,0.08852056476365869,0.5506209503239741,17.650350153218834,True,False,8158,10109,3207,13.091784261632707,4.153264628257601,0.44659768982317843,0.7178178618565773,23.656902078073465,14.718382444698358
case_129,3407,E2,hard_union,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,7574,159,0.02056123108754688,0.5341391814885167,22.074768562444003,True,False,7733,9857,3632,12.765428575221446,4.703666083514689,0.4396247868106879,0.6804223493180819,22.780144936405115,14.718382444698358
case_129,3407,E2,soft_union_p0p5,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,7574,159,0.02056123108754688,0.5344489205660572,22.04994936119483,True,False,7761,9917,3604,12.84313231008127,4.667404340580104,0.43902025115963345,0.6828860536735591,22.894110414199524,14.718382444698358
case_133,3407,E0,hard_union,large_ge10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,24062,3662,0.13208772182946185,0.748074095060779,7.948642869189309,True,False,27724,6273,12400,7.477998733520508,14.781951904296875,0.8154837191516898,0.6909580301066693,40.5275821685791,47.83153533935547
case_133,3407,E0,soft_union_p0p5,large_ge10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,24062,3662,0.13208772182946185,0.7524709926944564,7.889072478377872,True,False,28016,6324,12108,7.538795471191406,14.433860778808594,0.8158415841584158,0.6982354700428671,40.93647003173828,47.83153533935547
case_133,3407,E2,hard_union,large_ge10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,23425,1719,0.06836621062678969,0.6970696681544731,17.362710022943432,True,False,25144,6874,14980,8.194446563720703,17.85755157470703,0.7853082641014429,0.6266573621772505,38.16843032836914,47.83153533935547
case_133,3407,E2,soft_union_p0p5,large_ge10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,23425,1719,0.06836621062678969,0.6997622207476222,17.362710022943432,True,False,25309,6903,14815,8.22901725769043,17.660856246948242,0.7857009810008693,0.6307696141959924,38.399696350097656,47.83153533935547
case_135,3407,E0,hard_union,small_lt1ml,0.48828125,0.48828125,5.32080078125,0.0012685777619481082,105,0,0.0,0.33070866141732286,74.91413484124475,True,False,105,410,15,0.5201168823987243,0.019028666429221623,0.20388349514563106,0.875,0.6533175474032757,0.15222933143377299
case_135,3407,E0,soft_union_p0p5,small_lt1ml,0.48828125,0.48828125,5.32080078125,0.0012685777619481082,105,0,0.0,0.33070866141732286,74.91413484124475,True,False,105,410,15,0.5201168823987243,0.019028666429221623,0.20388349514563106,0.875,0.6533175474032757,0.15222933143377299
case_135,3407,E2,hard_union,small_lt1ml,0.48828125,0.48828125,5.32080078125,0.0012685777619481082,105,0,0.0,0.17647058823529413,128.90028199973216,True,False,105,965,15,1.2241775402799244,0.019028666429221623,0.09813084112149532,0.875,1.3573782052844758,0.15222933143377299
case_135,3407,E2,soft_union_p0p5,small_lt1ml,0.48828125,0.48828125,5.32080078125,0.0012685777619481082,105,0,0.0,0.17632241813602015,128.89598288691042,True,False,105,966,15,1.2254461180418725,0.019028666429221623,0.09803921568627451,0.875,1.358646783046424,0.15222933143377299
case_137,3407,E0,hard_union,large_ge10ml,0.3984380066394806,0.3984380066394806,5.142000198364258,0.0008163071611742521,12106,0,0.0,0.9436065318211934,0.5634764327544547,True,False,12106,257,1190,0.20979094042178278,0.97140552179736,0.9792121653320391,0.9104993983152828,10.092005433597278,10.853620014972856
case_137,3407,E0,soft_union_p0p5,large_ge10ml,0.3984380066394806,0.3984380066394806,5.142000198364258,0.0008163071611742521,12106,0,0.0,0.9436888663730953,0.5634764327544547,True,False,12108,257,1188,0.20979094042178278,0.9697729074750114,0.9792155276991509,0.9106498194945848,10.093638047919626,10.853620014972856
case_137,3407,E2,hard_union,large_ge10ml,0.3984380066394806,0.3984380066394806,5.142000198364258,0.0008163071611742521,12300,0,0.0,0.9435047750546542,0.7968760132789612,True,False,12300,477,996,0.38937851588011824,0.813041932529555,0.9626672927917351,0.9250902527075813,10.429956598323418,10.853620014972856
case_137,3407,E2,soft_union_p0p5,large_ge10ml,0.3984380066394806,0.3984380066394806,5.142000198364258,0.0008163071611742521,12300,0,0.0,0.943549624175487,0.7968760132789612,True,False,12302,478,994,0.3901948230412925,0.8114093182072065,0.9625978090766824,0.9252406738868832,10.432405519806942,10.853620014972856
case_138,3407,E0,hard_union,large_ge10ml,0.4947509765625,0.4947509765625,5.0,0.001223892644047737,41526,490,0.011662223914699163,0.9126770353636284,9.428000637425301,True,False,42016,655,7385,0.8016496818512678,9.038447176292538,0.9846499964847321,0.850509099006093,52.224723014160986,60.46152050860226
case_138,3407,E0,soft_union_p0p5,large_ge10ml,0.4947509765625,0.4947509765625,5.0,0.001223892644047737,41526,490,0.011662223914699163,0.9130406461698801,9.415010222537324,True,False,42051,660,7350,0.8077691450715064,8.995610933750868,0.9845473063145326,0.8512175866885285,52.2736787199229,60.46152050860226
case_138,3407,E2,hard_union,large_ge10ml,0.4947509765625,0.4947509765625,5.0,0.001223892644047737,42369,379,0.008865911855525405,0.9134871197632302,13.066789767420275,True,False,42748,1444,6653,1.7673009780049325,8.142557760849595,0.9673244026068066,0.8653266128216028,54.0862637257576,60.46152050860226
case_138,3407,E2,soft_union_p0p5,large_ge10ml,0.4947509765625,0.4947509765625,5.0,0.001223892644047737,42369,379,0.008865911855525405,0.9137229349370307,13.063041848822744,True,False,42770,1446,6631,1.7697487632930278,8.115632122680545,0.9672969060973403,0.8657719479362765,54.11563714921474,60.46152050860226
case_141,3407,E0,hard_union,medium_1to10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,3255,774,0.1921072226358898,0.48393489880487656,126.57307743682769,True,False,4029,7663,930,9.135007858276367,1.1086463928222656,0.34459459459459457,0.8124621899576527,13.937950134277344,5.911588668823242
case_141,3407,E0,soft_union_p0p5,medium_1to10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,3255,774,0.1921072226358898,0.47923967923967925,126.58174190658866,True,False,4034,7842,925,9.348392486572266,1.1026859283447266,0.33967665880767933,0.8134704577535794,14.157295227050781,5.911588668823242
case_141,3407,E2,hard_union,medium_1to10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,3193,693,0.17833247555326814,0.7624092603492251,119.06002167139889,True,False,3886,1349,1073,1.608133316040039,1.2791156768798828,0.7423113658070678,0.783625730994152,6.240606307983398,5.911588668823242
case_141,3407,E2,soft_union_p0p5,medium_1to10ml,0.48828125,0.48828125,5.0,0.0011920928955078125,3193,693,0.17833247555326814,0.7624547323088969,119.1801615591777,True,False,3895,1363,1064,1.6248226165771484,1.2683868408203125,0.7407759604412324,0.7854406130268199,6.268024444580078,5.911588668823242
case_149,3407,E0,hard_union,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,72928,397,0.005414251619502216,0.9333749156684785,2.0716018980074633,True,False,73325,2817,7651,3.648190351668744,9.908521256875243,0.9630033358724488,0.905515214384509,98.60862966161218,104.86896056681869
case_149,3407,E0,soft_union_p0p5,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,72928,397,0.005414251619502216,0.9330288999694719,2.1836601342771385,True,False,73351,2905,7625,3.7621558294631527,9.874849638435986,0.9619046370121695,0.9058362971744714,98.75626675784585,104.86896056681869
case_149,3407,E2,hard_union,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,73772,721,0.0096787617628502,0.9343626922208564,2.1836601342771385,True,False,74493,3983,6483,5.15823293244466,8.395888551604,0.9492456292369642,0.9199392412566686,101.63130494765934,104.86896056681869
case_149,3407,E2,soft_union_p0p5,large_ge10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,73772,721,0.0096787617628502,0.9341428419265302,2.44140625,True,False,74546,4081,6430,5.285149032715706,8.327250252477821,0.9480967097816272,0.920593756174669,101.82685934705657,104.86896056681869
case_151,3407,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.0,0.0011920917313548785,7060,1009,0.12504647416036685,0.8266994518723426,5.712213851097595,True,False,8069,1868,1515,2.226827354170913,1.806018973002641,0.8120156989030894,0.841924040066778,11.845815534473427,11.425007153305156
case_151,3407,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.0,0.0011920917313548785,7060,1009,0.12504647416036685,0.8272727272727273,5.6996229657170705,True,False,8099,1897,1485,2.2613980143802044,1.7702562210619945,0.8102240896358543,0.8450542570951586,11.916148946623366,11.425007153305156
case_151,3407,E2,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.0,0.0011920917313548785,7290,425,0.05508749189889825,0.7714228577142286,48.03682931873259,True,False,7715,2703,1869,3.2222239498522365,2.2280194459022677,0.7405452102130927,0.8049874791318865,12.419211657255124,11.425007153305156
case_151,3407,E2,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.0,0.0011920917313548785,7290,425,0.05508749189889825,0.7724357380798489,48.39336142878584,True,False,7768,2761,1816,3.2913652702708194,2.164838584140459,0.7377718681736157,0.8105175292153589,12.551533839435516,11.425007153305156
case_156,3407,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,28107,11,0.0003912084785546625,0.681508052886072,11.016121742788005,True,False,28118,3030,23251,3.699449473736848,28.388085714143713,0.9027224861949403,0.5473729291985439,38.029852213846645,62.71848845425351
case_156,3407,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,28107,11,0.0003912084785546625,0.6823498074920696,10.99439527390694,True,False,28179,3046,23190,3.718984520462851,28.313608348500825,0.9024499599679744,0.5485604158149857,38.123864626215536,62.71848845425351
case_156,3407,E2,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,21562,0,0.0,0.5660506143022157,22.776873235836092,True,False,21562,3253,29807,3.971719187480517,36.392571110123505,0.8689099335079589,0.41974731842161617,30.29763653161052,62.71848845425351
case_156,3407,E2,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.121000289916992,0.0012209404203751973,21562,0,0.0,0.5662843494921393,22.776873235836092,True,False,21576,3257,29793,3.9766029491620176,36.375477944238256,0.8688438770990214,0.4200198563335864,30.319613459177276,62.71848845425351
case_159,3407,E0,hard_union,medium_1to10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,57,0,0.0,0.04252144722118612,139.43167584846898,True,False,57,887,1680,1.1487202136777337,2.175704576075076,0.06038135593220339,0.03281519861830743,1.2225387617945667,2.249523124191909
case_159,3407,E0,soft_union_p0p5,medium_1to10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,57,0,0.0,0.04242649795310755,139.39191616779064,True,False,57,893,1680,1.156490587163716,2.175704576075076,0.06,0.03281519861830743,1.230309135280549,2.249523124191909
case_159,3407,E2,hard_union,medium_1to10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,0,80,1.0,0.07688611244593946,129.60226321469224,True,False,80,264,1657,0.3418964333832263,2.1459181443788102,0.23255813953488372,0.04605641911341393,0.44550141319632514,2.249523124191909
case_159,3407,E2,soft_union_p0p5,medium_1to10ml,0.48828125,0.48828125,5.431884765625,0.001295062247663736,0,80,1.0,0.07688611244593946,129.60226321469224,True,False,80,264,1657,0.3418964333832263,2.1459181443788102,0.23255813953488372,0.04605641911341393,0.44550141319632514,2.249523124191909
case_166,3407,E0,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.571000099182129,0.0006129735919095177,10025,175,0.01715686274509804,0.8248423095584667,2.7502208811436253,True,False,10200,903,3429,0.5535151534942945,2.101886446657736,0.9186706295595785,0.7484041382346467,6.805845790971374,8.354217084134817
case_166,3407,E0,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.571000099182129,0.0006129735919095177,10025,175,0.01715686274509804,0.8258377069035123,2.7502208811436253,True,False,10228,913,3401,0.5596448894133896,2.0847231860842697,0.9180504443048201,0.7504585809670555,6.829138787463936,8.354217084134817
case_166,3407,E2,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.571000099182129,0.0006129735919095177,9767,0,0.0,0.8095652534294832,2.7502208811436253,True,False,9767,733,3862,0.44930964286967645,2.367304011954557,0.9301904761904762,0.7166336488370386,6.436222715049936,8.354217084134817
case_166,3407,E2,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.571000099182129,0.0006129735919095177,9767,0,0.0,0.8097447795823666,2.7502208811436253,True,False,9772,735,3857,0.45053559005349547,2.3642391439950097,0.9300466355762825,0.7170005136106831,6.440513530193302,8.354217084134817
case_171,3407,E0,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.7939987182617188,0.0006661405538911845,991,0,0.0,0.30614766759345075,16.196695974474387,True,False,991,259,4233,0.17253040345781678,2.819772964621384,0.7928,0.18970137825421132,0.8326756923639806,3.479918253527548
case_171,3407,E0,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.7939987182617188,0.0006661405538911845,991,0,0.0,0.30652878530637445,16.23121291307055,True,False,993,262,4231,0.17452882511949033,2.8184406835136016,0.7912350597609562,0.19008422664624808,0.8360063951334366,3.479918253527548
case_171,3407,E2,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.7939987182617188,0.0006661405538911845,1080,0,0.0,0.3381869422263974,14.459578913142174,True,False,1080,83,4144,0.05528966597296831,2.7604864553250685,0.9286328460877042,0.20673813169984687,0.7747214641754476,3.479918253527548
case_171,3407,E2,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,2.7939987182617188,0.0006661405538911845,1080,0,0.0,0.33844708829054476,14.401236377899213,True,False,1081,83,4143,0.05528966597296831,2.7598203147711775,0.9286941580756014,0.20692955589586523,0.7753876047293388,3.479918253527548
case_176,3407,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.042999267578125,0.0012023435456217184,30950,417,0.013294226416297383,0.8997088645718302,2.4414050579071045,True,False,31367,3476,3517,4.179346164581093,4.228642249951584,0.9002382114054472,0.8991801398922142,41.893256160097536,41.94255224546802
case_176,3407,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.042999267578125,0.0012023435456217184,30950,417,0.013294226416297383,0.8994710511603905,2.4414050579071045,True,False,31374,3503,3510,4.211809440312879,4.220225845132232,0.8995613154801159,0.8993808049535603,41.93413584064867,41.94255224546802
case_176,3407,E2,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.042999267578125,0.0012023435456217184,29802,749,0.024516382442473242,0.8932126829125674,2.847143089697666,True,False,30551,2972,4333,3.573365017587747,5.209754583178906,0.9113444500790502,0.8757883270267172,40.30616267987686,41.94255224546802
case_176,3407,E2,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.042999267578125,0.0012023435456217184,29802,749,0.024516382442473242,0.8932305355995561,2.9296860694885254,True,False,30586,3014,4298,3.6238634465038593,5.1676725590821455,0.9102976190476191,0.876791652333448,40.39874313288974,41.94255224546802
case_011,1234,E0,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.228458404541016,0.0012465604645550948,137,102,0.42677824267782427,0.18745098039215685,16.751168789115336,True,False,239,164,1908,0.20443591618703555,2.378437366371121,0.5930521091811415,0.11131811830461108,0.5023638672157031,2.6763653173997883
case_011,1234,E0,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.228458404541016,0.0012465604645550948,137,102,0.42677824267782427,0.20628150445909268,16.69413996081451,True,False,266,166,1881,0.20692903711614574,2.3447802338281334,0.6157407407407407,0.12389380530973451,0.5385141206878009,2.6763653173997883
case_011,1234,E2,hard_union,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.228458404541016,0.0012465604645550948,631,79,0.11126760563380282,0.46557377049180326,70.42445444561498,True,False,710,193,1437,0.2405861696591333,1.791307387565671,0.7862679955703211,0.33069399161620866,1.1256440994932506,2.6763653173997883
case_011,1234,E2,soft_union_p0p5,medium_1to10ml,0.4882810115814209,0.4882810115814209,5.228458404541016,0.0012465604645550948,631,79,0.11126760563380282,0.4851421188630491,70.14525450759196,True,False,751,198,1396,0.24681897198190877,1.7401984085189124,0.7913593256059009,0.3497904052165813,1.1829858808627849,2.6763653173997883
case_017,1234,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.243000030517578,0.001250027396774676,3139,1283,0.2901402080506558,0.36008305850738975,64.20997998116256,True,False,4422,5949,9768,7.436412983412548,12.210267611695034,0.42638125542377786,0.3116279069767442,12.964034131950164,17.737888760232654
case_017,1234,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.243000030517578,0.001250027396774676,3139,1283,0.2901402080506558,0.36974315551792264,64.13211672116081,True,False,4585,6026,9605,7.532665092964197,12.006513146020762,0.43209876543209874,0.32311486962649755,13.264040707176086,17.737888760232654
case_017,1234,E2,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.243000030517578,0.001250027396774676,1533,1717,0.5283076923076923,0.2813609211323695,26.07007343724021,True,False,3250,5662,10940,7.077655120538215,13.675299720714955,0.36467684021543983,0.22903453136011276,11.140244160055913,17.737888760232654
case_017,1234,E2,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.243000030517578,0.001250027396774676,1533,1717,0.5283076923076923,0.28459921945361755,26.163368407328786,True,False,3318,5809,10872,7.261409147864093,13.590297857734278,0.36353675906650595,0.23382663847780127,11.409000050362467,17.737888760232654
case_018,1234,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.176000595092773,0.001234053502179605,24487,779,0.03083194807250851,0.8021079699677772,14.756963508559858,True,False,25266,5082,7385,6.271459898076752,9.113485113596383,0.8325425069197311,0.773820097393648,37.45105568414665,40.29308089966628
case_018,1234,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.176000595092773,0.001234053502179605,24487,779,0.03083194807250851,0.8021580450650587,14.780976719297053,True,False,25276,5093,7375,6.285034486600728,9.101144578574587,0.8322960914090026,0.7741263667268996,37.476970807692425,40.29308089966628
case_018,1234,E2,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.176000595092773,0.001234053502179605,24706,128,0.0051542240476765725,0.7842233239650109,15.839024512453848,True,False,24834,5849,7817,7.217978934248509,9.646596226537971,0.8093732685852101,0.7605892621971762,37.86446360737682,40.29308089966628
case_018,1234,E2,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.176000595092773,0.001234053502179605,24706,128,0.0051542240476765725,0.7842079528068266,15.907545152271506,True,False,24859,5889,7792,7.267341074335693,9.615744888983482,0.8084753479901132,0.7613549355303053,37.94467708501849,40.29308089966628
case_028,1234,E0,hard_union,large_ge10ml,0.408203125,0.408203125,5.0,0.0008331489562988281,74156,16869,0.1853227135402362,0.7986715860683247,5.306640625,True,False,91025,14112,31779,11.757398071289062,26.47664068222046,0.8657751314950969,0.7412217843067002,87.59478181838989,102.3140244293213
case_028,1234,E0,soft_union_p0p5,large_ge10ml,0.408203125,0.408203125,5.0,0.0008331489562988281,74156,16869,0.1853227135402362,0.8045607150643121,5.163942090360586,True,False,92263,14283,30541,11.899866542816163,25.44520227432251,0.8659452255363881,0.751302889156705,88.76868869781494,102.3140244293213
case_028,1234,E2,hard_union,large_ge10ml,0.408203125,0.408203125,5.0,0.0008331489562988281,64897,31442,0.32636834511464724,0.7801613138331471,5.400531898016541,True,False,96339,27829,26465,23.18570230484009,22.049287128448487,0.7758762322015335,0.7844939904237647,103.45043960571289,102.3140244293213
case_028,1234,E2,soft_union_p0p5,large_ge10ml,0.408203125,0.408203125,5.0,0.0008331489562988281,64897,31442,0.32636834511464724,0.7822472826855267,5.400531898016541,True,False,96834,27941,25970,23.27901498794556,21.636878395080565,0.776068924063314,0.7885248037523208,103.95616102218628,102.3140244293213
case_034,1234,E0,hard_union,medium_1to10ml,0.4375,0.4375,5.0,0.00095703125,1028,83,0.0747074707470747,0.593166043780032,91.1696992563867,True,False,1111,655,869,0.62685546875,0.83166015625,0.6291053227633069,0.5611111111111111,1.6901171875,1.8949218749999999
case_034,1234,E0,soft_union_p0p5,medium_1to10ml,0.4375,0.4375,5.0,0.00095703125,1028,83,0.0747074707470747,0.5930666666666666,91.1696992563867,True,False,1112,658,868,0.6297265625,0.830703125,0.6282485875706215,0.5616161616161616,1.6939453125,1.8949218749999999
case_034,1234,E2,hard_union,medium_1to10ml,0.4375,0.4375,5.0,0.00095703125,1573,0,0.0,0.6249503377036154,96.0960658165752,True,False,1573,1481,407,1.4173632812499999,0.38951171875,0.5150622134905043,0.7944444444444444,2.9227734375,1.8949218749999999
case_034,1234,E2,soft_union_p0p5,medium_1to10ml,0.4375,0.4375,5.0,0.00095703125,1573,0,0.0,0.6253968253968254,96.09188286916435,True,False,1576,1484,404,1.420234375,0.386640625,0.515032679738562,0.795959595959596,2.9285156249999997,1.8949218749999999
case_041,1234,E0,hard_union,small_lt1ml,0.49486300349235535,0.49486300349235535,5.0,0.0012244469611273744,448,0,0.0,0.13385121003884076,112.1570998860295,True,False,448,5619,179,6.880167474574717,0.21917600604180001,0.07384209658809955,0.7145135566188198,7.428719713159781,0.7677282446268637
case_041,1234,E0,soft_union_p0p5,small_lt1ml,0.49486300349235535,0.49486300349235535,5.0,0.0012244469611273744,448,0,0.0,0.13371138636024474,112.15395976125238,True,False,448,5626,179,6.888738603302609,0.21917600604180001,0.07375699703654923,0.7145135566188198,7.437290841887672,0.7677282446268637
case_041,1234,E2,hard_union,small_lt1ml,0.49486300349235535,0.49486300349235535,5.0,0.0012244469611273744,531,0,0.0,0.07468354430379746,115.51404806722226,True,False,531,13062,96,15.993726206245764,0.11754690826822795,0.039064224233061134,0.84688995215311,16.6439075426044,0.7677282446268637
case_041,1234,E2,soft_union_p0p5,small_lt1ml,0.49486300349235535,0.49486300349235535,5.0,0.0012244469611273744,531,0,0.0,0.07453677709152162,115.51202143555163,True,False,531,13090,96,16.028010721157333,0.11754690826822795,0.03898392188532413,0.84688995215311,16.678192057515968,0.7677282446268637
case_048,1234,E0,hard_union,large_ge10ml,0.4882810115814209,0.4882810115814209,5.392677307128906,0.0012857132055386917,30442,916,0.029211046622871356,0.7545326579963667,12.381313619564017,True,False,31358,15327,5076,19.706126301291526,6.5262802313143995,0.6716932633608226,0.8606795850030191,60.02352100057382,46.84367493059669
case_048,1234,E0,soft_union_p0p5,large_ge10ml,0.4882810115814209,0.4882810115814209,5.392677307128906,0.0012857132055386917,30442,916,0.029211046622871356,0.7540790580319596,12.466935587534424,True,False,31381,15415,5053,19.819269063378933,6.4967088275870095,0.6705915035473118,0.8613108634791679,60.16623516638862,46.84367493059669
